Chart_ID;Song_Title;Song_Subtitle;Song_Artist;Song_Length;MIN_BPM;MAX_BPM;Technical_Notation;Difficulty_Name;Difficulty_Rating;Step_Artist;Pack;Type
29016;Detonated 2005; ;Bass-X;00:01:44;170,00;340,00;;Medium;6;Renard;Mungyodance 3;single
29017;Detonated 2005; ;Bass-X;00:01:44;170,00;340,00;;Easy;3;Renard;Mungyodance 3;single
29018;Devil Road; ;Renard;00:01:29;180,00;360,00;;Challenge;14;Renard;Mungyodance 3;single
29019;Dis; ;Sigma;00:01:40;32,50;330,08;;Hard;11;Renard;Mungyodance 3;single
29020;Dis; ;Sigma;00:01:40;32,50;330,08;;Medium;8;Renard;Mungyodance 3;single
29021;Dis; ;Sigma;00:01:40;32,50;330,08;;Easy;6;Renard;Mungyodance 3;single
29022;Dis; ;Sigma;00:01:40;32,50;330,08;;Challenge;14;Renard;Mungyodance 3;single
29023;DJ Ludwig NES Supercorn; ;Flexe;00:01:34;132,00;132,00;;Challenge;12;Renard;Mungyodance 3;single
29024;DJ Ludwig NES Supercorn; ;Flexe;00:01:34;132,00;132,00;;Hard;9;Renard;Mungyodance 3;single
29025;DJ Ludwig NES Supercorn; ;Flexe;00:01:34;132,00;132,00;;Medium;7;Renard;Mungyodance 3;single
29026;DJ Ludwig NES Supercorn; ;Flexe;00:01:34;132,00;132,00;;Easy;3;Renard;Mungyodance 3;single
29027;Do You Like Bass (Tha Playah Remix); ;Evil Activities;00:01:45;177,00;177,00;;Challenge;10;Renard;Mungyodance 3;single
29028;Do You Like Bass (Tha Playah Remix); ;Evil Activities;00:01:45;177,00;177,00;;Hard;9;Renard;Mungyodance 3;single
29029;Do You Like Bass (Tha Playah Remix); ;Evil Activities;00:01:45;177,00;177,00;;Medium;6;Renard;Mungyodance 3;single
29030;Do You Like Bass (Tha Playah Remix); ;Evil Activities;00:01:45;177,00;177,00;;Easy;3;Renard;Mungyodance 3;single
29031;Don't Want This Night to End; ;United in Dance;00:01:50;88,66;177,33;;Challenge;9;Renard;Mungyodance 3;single
29032;Don't Want This Night to End; ;United in Dance;00:01:50;88,66;177,33;;Hard;8;Renard;Mungyodance 3;single
29033;Don't Want This Night to End; ;United in Dance;00:01:50;88,66;177,33;;Medium;5;pyroko;Mungyodance 3;single
29034;Don't Want This Night to End; ;United in Dance;00:01:50;88,66;177,33;;Easy;3;pyroko;Mungyodance 3;single
29035;Down; ;Drumcorps;00:01:32;105,26;210,52;;Challenge;11;Renard;Mungyodance 3;single
29036;Dr. Wily; ;SamplingMasters MEGA;00:01:41;180,00;180,00;;Hard;9;Renard;Mungyodance 3;single
29037;Dr. Wily; ;SamplingMasters MEGA;00:01:41;180,00;180,00;;Medium;6;Renard;Mungyodance 3;single
29038;Dr. Wily; ;SamplingMasters MEGA;00:01:41;180,00;180,00;;Easy;4;Renard;Mungyodance 3;single
29039;Dreams (MGD3 Remix); ;D-Mode-D feat. KitsuneÂ˛;00:01:52;175,00;175,00;;Hard;8;Renard;Mungyodance 3;single
29040;Dreams (MGD3 Remix); ;D-Mode-D feat. KitsuneÂ˛;00:01:52;175,00;175,00;;Medium;6;Renard;Mungyodance 3;single
29041;Dreams (MGD3 Remix); ;D-Mode-D feat. KitsuneÂ˛;00:01:52;175,00;175,00;;Easy;2;Renard;Mungyodance 3;single
29042;Dreams (MGD3 Remix); ;D-Mode-D feat. KitsuneÂ˛;00:01:52;175,00;175,00;;Challenge;9;Renard;Mungyodance 3;single
29043;Dreamweaver; ;Sonitus Vir;00:01:30;101,00;101,00;;Hard;8;Renard;Mungyodance 3;single
29044;Dreamweaver; ;Sonitus Vir;00:01:30;101,00;101,00;;Medium;5;Renard;Mungyodance 3;single
29045;Dreamweaver; ;Sonitus Vir;00:01:30;101,00;101,00;;Easy;2;Renard;Mungyodance 3;single
29046;Dreamweaver; ;Sonitus Vir;00:01:30;101,00;101,00;;Challenge;10;Renard;Mungyodance 3;single
29047;Dresden; ;Hive & Upbeats;00:01:43;173,72;173,72;;Medium;7;Renard;Mungyodance 3;single
29048;Dresden; ;Hive & Upbeats;00:01:43;173,72;173,72;;Easy;2;Renard;Mungyodance 3;single
29049;Dresden; ;Hive & Upbeats;00:01:43;173,72;173,72;;Hard;9;Renard;Mungyodance 3;single
29050;Due in One Hour; ;Mr. R;00:01:43;12,50;405,00;;Hard;11;Renard;Mungyodance 3;single
29051;Due in One Hour; ;Mr. R;00:01:43;12,50;405,00;;Medium;9;Renard;Mungyodance 3;single
29052;Due in One Hour; ;Mr. R;00:01:43;12,50;405,00;;Easy;9;Renard;Mungyodance 3;single
29053;Due in One Hour; ;Mr. R;00:01:43;12,50;405,00;;Challenge;14;Renard;Mungyodance 3;single
29054;DVNO; ;Justice;00:01:33;119,98;119,98;;Challenge;10;JS;Mungyodance 3;single
29055;DVNO; ;Justice;00:01:33;119,98;119,98;;Hard;8;Renard;Mungyodance 3;single
29056;DVNO; ;Justice;00:01:33;119,98;119,98;;Medium;6;Renard;Mungyodance 3;single
29057;DVNO; ;Justice;00:01:33;119,98;119,98;;Easy;3;Renard;Mungyodance 3;single
29058;Eat This; ;Emoticon;00:01:27;180,13;180,13;;Hard;9;Renard;Mungyodance 3;single
29059;Eat This; ;Emoticon;00:01:27;180,13;180,13;;Challenge;12;Renard;Mungyodance 3;single
29060;Eat This; ;Emoticon;00:01:27;180,13;180,13;;Medium;6;Renard;Mungyodance 3;single
29061;Eat This; ;Emoticon;00:01:27;180,13;180,13;;Easy;3;Renard;Mungyodance 3;single
29062;Eclectica; ;Sigma;00:01:29;155,00;155,00;;Challenge;9;Renard;Mungyodance 3;single
29063;Emergency; ;Drunken Tiger;00:01:43;110,00;110,00;;Hard;9;Renard;Mungyodance 3;single
29064;Emergency; ;Drunken Tiger;00:01:43;110,00;110,00;;Challenge;11;Renard;Mungyodance 3;single
29065;Emergency; ;Drunken Tiger;00:01:43;110,00;110,00;;Medium;5;Renard;Mungyodance 3;single
29066;Emergency; ;Drunken Tiger;00:01:43;110,00;110,00;;Easy;2;Renard;Mungyodance 3;single
29067;Empire of the Sun; ;Novasonic;00:01:47;118,00;118,00;;Hard;9;Renard;Mungyodance 3;single
29068;Empire of the Sun; ;Novasonic;00:01:47;118,00;118,00;;Medium;5;Renard;Mungyodance 3;single
29069;Empire of the Sun; ;Novasonic;00:01:47;118,00;118,00;;Easy;4;Renard;Mungyodance 3;single
29070;Endorphin Machine; ;Sam Torero;00:01:32;95,04;190,02;;Challenge;9;Ninjafar;Mungyodance 3;single
29071;Endorphin Machine; ;Sam Torero;00:01:32;95,04;190,02;;Easy;1;Ninjafar;Mungyodance 3;single
29072;Endorphin Machine; ;Sam Torero;00:01:32;95,04;190,02;;Medium;3;Ninjafar;Mungyodance 3;single
29073;Endorphin Machine; ;Sam Torero;00:01:32;95,04;190,02;;Hard;6;Ninjafar;Mungyodance 3;single
29074;Epileptic Crisis; ;Nightmare;00:01:58;190,00;380,00;;Hard;8;WinDEU;Mungyodance 3;single
29075;Epileptic Crisis; ;Nightmare;00:01:58;190,00;380,00;;Medium;5;WinDEU;Mungyodance 3;single
29076;Epileptic Crisis; ;Nightmare;00:01:58;190,00;380,00;;Challenge;11;WinDEU;Mungyodance 3;single
29077;Epileptic Crisis; ;Nightmare;00:01:58;190,00;380,00;;Easy;3;pyroko;Mungyodance 3;single
29078;Evergreen; ;Sonitus Vir;00:01:21;135,00;135,00;;Challenge;9;Renard;Mungyodance 3;single
29079;Evergreen; ;Sonitus Vir;00:01:21;135,00;135,00;;Hard;8;Renard;Mungyodance 3;single
29080;Evergreen; ;Sonitus Vir;00:01:21;135,00;135,00;;Medium;6;Renard;Mungyodance 3;single
29081;Evergreen; ;Sonitus Vir;00:01:21;135,00;135,00;;Easy;3;Renard;Mungyodance 3;single
