Chart_ID|Song_Title|Song_Subtitle|Song_Artist|Song_Length|MIN_BPM|MAX_BPM|Technical_Notation|Difficulty_Name|Difficulty_Rating|Step_Artist|Pack|Type
37583|Fluorite| |Mysteka|140|150,00|150,00|Oh my God I dont know what to put here|Medium|7|Chief Skittles|Skittles Selection 7|single
37584|Fluorite| |Mysteka|140|150,00|150,00|Actual Fluorite is pretty|Hard|9|Chief Skittles|Skittles Selection 7|single
37585|Fluorite| |Mysteka|140|150,00|150,00|BR ths|Challenge|10|Chief Skittles|Skittles Selection 7|single
37586|GIGA THRASH| |Blacklolita|118|150,00|150,00|Game Crash|Beginner|3|Chief Skittles|Skittles Selection 7|single
37587|GIGA THRASH| |Blacklolita|118|150,00|150,00|Gulley Wash|Easy|6|Chief Skittles|Skittles Selection 7|single
37588|GIGA THRASH| |Blacklolita|118|150,00|150,00|Gutter Trash|Medium|9|Chief Skittles|Skittles Selection 7|single
37589|GIGA THRASH| |Blacklolita|118|150,00|150,00|Gurney Rash|Hard|10|Chief Skittles|Skittles Selection 7|single
37590|GIGA THRASH| |Blacklolita|118|150,00|150,00|BR XO SC DS ths nds|Challenge|12|Chief Skittles For Rust|Skittles Selection 7|single
37591|Glitched Character| |Kobaryo|149|170,00|230,00|Real talk tho|Beginner|2|Chief Skittles|Skittles Selection 7|single
37592|Glitched Character| |Kobaryo|149|170,00|230,00|If you CMOD this|Easy|6|Chief Skittles|Skittles Selection 7|single
37593|Glitched Character| |Kobaryo|149|170,00|230,00|Insert Left Anime|Medium|8|Chief Skittles|Skittles Selection 7|single
37594|Glitched Character| |Kobaryo|149|170,00|230,00|ths  Stream Removed|Hard|11|Chief Skittles|Skittles Selection 7|single
37595|Glitched Character| |Kobaryo|149|170,00|230,00|XMOD XO FS SS STR |Challenge|14|Chief Skittles|Skittles Selection 7|single
37596|Groovin' King| |taqumi|138|125,00|125,00|Oh right|Beginner|1|Chief Skittles|Skittles Selection 7|single
37597|Groovin' King| |taqumi|138|125,00|125,00|If Groovin King is so good|Easy|4|Chief Skittles|Skittles Selection 7|single
37598|Groovin' King| |taqumi|138|125,00|125,00|What did you just grooving say to me|Medium|6|Chief Skittles|Skittles Selection 7|single
37599|Groovin' King| |taqumi|138|125,00|125,00|Pump It Up|Hard|9|Chief Skittles|Skittles Selection 7|single
37600|Groovin' King| |taqumi|138|125,00|125,00|XO ths|Challenge|10|Chief Skittles|Skittles Selection 7|single
37601|HTTP| |Quree|117|147,00|147,00|LxSHWwoEUQ|Beginner|2|Chief Skittles|Skittles Selection 7|single
37602|HTTP| |Quree|117|147,00|147,00|I prefer HTTPS|Easy|4|Chief Skittles|Skittles Selection 7|single
37603|HTTP| |Quree|117|147,00|147,00|Hold The Tootin Phone|Medium|8|Chief Skittles|Skittles Selection 7|single
37604|HTTP| |Quree|117|147,00|147,00|XO BR JH ths|Hard|12|Chief Skittles|Skittles Selection 7|single
37605|HTTP| |Quree|117|147,00|147,00|XO SC JH  ths|Challenge|13|Chief Skittles|Skittles Selection 7|single
37606|IDOL syndrome.| |RINA|125|145,00|145,00|If youre still reading these|Beginner|1|Chief Skittles|Skittles Selection 7|single
37607|IDOL syndrome.| |RINA|125|145,00|145,00|I like the guitar|Easy|3|Chief Skittles|Skittles Selection 7|single
37608|IDOL syndrome.| |RINA|125|145,00|145,00|At least the art is cute|Medium|7|Chief Skittles|Skittles Selection 7|single
37609|IDOL syndrome.| |RINA|125|145,00|145,00|I never got the hyp|Hard|8|Chief Skittles|Skittles Selection 7|single
37610|IDOL syndrome.| |RINA|125|145,00|145,00|ths|Challenge|10|Chief Skittles|Skittles Selection 7|single
37611|Kamah|Scythe|かめりあ|149|128,00|165,19|Stunning sequel to Scythe of |Beginner|2|Chief Skittles|Skittles Selection 7|single
37612|Kamah|Scythe|かめりあ|149|128,00|165,19|Dont even THINK|Easy|5|Chief Skittles|Skittles Selection 7|single
37613|Kamah|Scythe|かめりあ|149|128,00|165,19|Kamahameha|Medium|8|Chief Skittles|Skittles Selection 7|single
37614|Kamah|Scythe|かめりあ|149|128,00|165,19|Kamahn Get It|Hard|10|Chief Skittles|Skittles Selection 7|single
37615|Kamah|Scythe|かめりあ|149|128,00|165,19|XMOD XO FS BR DS JH ths nds|Challenge|13|Chief Skittles|Skittles Selection 7|single
37616|Panjandrum| |Nizikawa|135|130,00|130,00|I need a haircut|Beginner|1|Chief Skittles|Skittles Selection 7|single
37617|Panjandrum| |Nizikawa|135|130,00|130,00|More like PanjanDUMB lmao gotte|Easy|4|Chief Skittles|Skittles Selection 7|single
37618|Panjandrum| |Nizikawa|135|130,00|130,00|Experimental British Weaponry|Medium|7|Chief Skittles|Skittles Selection 7|single
37619|Panjandrum| |Nizikawa|135|130,00|130,00|Pans of Jam Dumb|Hard|9|Chief Skittles|Skittles Selection 7|single
37620|Panjandrum| |Nizikawa|135|130,00|130,00|XO BR DS SKT ths|Challenge|11|Chief Skittles|Skittles Selection 7|single
37621|Party People| |Laur|117|87,50|175,00|Partys Over|Beginner|1|Chief Skittles|Skittles Selection 7|single
37622|Party People| |Laur|117|87,50|175,00|Quality Control|Easy|4|Chief Skittles|Skittles Selection 7|single
37623|Party People| |Laur|117|87,50|175,00|Vengabus|Medium|6|Chief Skittles|Skittles Selection 7|single
37624|Party People| |Laur|117|87,50|175,00|Party Pooper|Hard|9|Chief Skittles|Skittles Selection 7|single
37625|Party People| |Laur|117|87,50|175,00|XMOD XO FS ths|Challenge|11|Chief Skittles|Skittles Selection 7|single
37626|Prey| |Dustup|100|210,00|210,00|Prey for All|Beginner|5|Chief Skittles|Skittles Selection 7|single
37627|Prey| |Dustup|100|210,00|210,00|handsclasped|Easy|11|Chief Skittles|Skittles Selection 7|single
37628|Prey| |Dustup|100|210,00|210,00||Medium|12|Chief Skittles|Skittles Selection 7|single
37629|Prey| |Dustup|100|210,00|210,00||Hard|13|Admiral M&Ms|Skittles Selection 7|single
37630|Prey| |Dustup|100|210,00|210,00||Challenge|15|Admiral M&Ms|Skittles Selection 7|single
37631|Quality Control| |Mameyudoufu|158|43,75|175,00|Meets Customer Specifications|Beginner|2|Chief Skittles|Skittles Selection 7|single
37632|Quality Control| |Mameyudoufu|158|43,75|175,00|Lowquality jpg|Easy|4|Chief Skittles|Skittles Selection 7|single
37633|Quality Control| |Mameyudoufu|158|43,75|175,00|Rejected by QC Lab|Medium|6|Chief Skittles|Skittles Selection 7|single
37634|Quality Control| |Mameyudoufu|158|43,75|175,00|This is probably a |Hard|9|Chief Skittles|Skittles Selection 7|single
37635|Quality Control| |Mameyudoufu|158|43,75|175,00|XMOD XO FS BR|Challenge|11|Chief Skittles|Skittles Selection 7|single
37636|Reality Distortion|(Mitomoro Remix)|Camellia vs Akira Complex|141|75,00|150,00|this song actually sucks|Beginner|1|Chief Skittles|Skittles Selection 7|single
37637|Reality Distortion|(Mitomoro Remix)|Camellia vs Akira Complex|141|75,00|150,00|Sanbei Ice Cream|Easy|3|Chief Skittles|Skittles Selection 7|single
37638|Reality Distortion|(Mitomoro Remix)|Camellia vs Akira Complex|141|75,00|150,00|Reusing graphics|Medium|5|Chief Skittles|Skittles Selection 7|single
37639|Reality Distortion|(Mitomoro Remix)|Camellia vs Akira Complex|141|75,00|150,00|I made this whole file|Hard|9|Chief Skittles|Skittles Selection 7|single
37640|Reality Distortion|(Mitomoro Remix)|Camellia vs Akira Complex|141|75,00|150,00|BR XMOD|Challenge|11|Chief Skittles|Skittles Selection 7|single
37641|Retaliation| |Juggernaut.|128|200,00|200,00|Dont you know|Beginner|3|Chief Skittles|Skittles Selection 7|single
37642|Retaliation| |Juggernaut.|128|200,00|200,00|Romanticization|Easy|6|Chief Skittles|Skittles Selection 7|single
37643|Retaliation| |Juggernaut.|128|200,00|200,00|Reading Station|Medium|8|Chief Skittles|Skittles Selection 7|single
37644|Retaliation| |Juggernaut.|128|200,00|200,00|Reservation|Hard|11|Chief Skittles|Skittles Selection 7|single
37645|Retaliation| |Juggernaut.|128|200,00|200,00|ths STR |Challenge|14|Chief Skittles|Skittles Selection 7|single
37646|Royal Judgement| |Kobaryo|118|100,00|200,00|Rind Cheese|Beginner|2|Chief Skittles|Skittles Selection 7|single
37647|Royal Judgement| |Kobaryo|118|100,00|200,00|Runny JellO|Easy|5|Chief Skittles|Skittles Selection 7|single
37648|Royal Judgement| |Kobaryo|118|100,00|200,00|Royal Jelly|Medium|8|Chief Skittles|Skittles Selection 7|single
37649|Royal Judgement| |Kobaryo|118|100,00|200,00|Broil Judgement|Hard|10|Chief Skittles|Skittles Selection 7|single
37650|Royal Judgement| |Kobaryo|118|100,00|200,00|XMOD FL|Challenge|12|Chief Skittles|Skittles Selection 7|single
37651|Samplinglitch| |DJ Amane|119|110,00|110,00|Sequel to Sampling Paradise|Beginner|2|Chief Skittles|Skittles Selection 7|single
37652|Samplinglitch| |DJ Amane|119|110,00|110,00|Writing swing lowers|Easy|4|Chief Skittles|Skittles Selection 7|single
37653|Samplinglitch| |DJ Amane|119|110,00|110,00|Something Lich|Medium|7|Chief Skittles|Skittles Selection 7|single
37654|Samplinglitch| |DJ Amane|119|110,00|110,00|Glitch in the System|Hard|9|Chief Skittles|Skittles Selection 7|single
37655|Samplinglitch| |DJ Amane|119|110,00|110,00|FL SKT ths|Challenge|10|Chief Skittles|Skittles Selection 7|single
37656|Save Yourself|COD3C Remix|Alarmin feat. Sidekicks|164|140,00|140,00|Save your game|Beginner|2|Chief Skittles|Skittles Selection 7|single
37657|Save Yourself|COD3C Remix|Alarmin feat. Sidekicks|164|140,00|140,00|Go give NOISZ a try|Easy|5|Chief Skittles|Skittles Selection 7|single
37658|Save Yourself|COD3C Remix|Alarmin feat. Sidekicks|164|140,00|140,00|I like ths|Medium|7|Chief Skittles|Skittles Selection 7|single
37659|Save Yourself|COD3C Remix|Alarmin feat. Sidekicks|164|140,00|140,00|Im serious you nerds|Hard|8|Chief Skittles|Skittles Selection 7|single
37660|Save Yourself|COD3C Remix|Alarmin feat. Sidekicks|164|140,00|140,00|XMOD ths|Challenge|11|Chief Skittles|Skittles Selection 7|single
37661|Save Yourself|COD3C Remix|Alarmin feat. Sidekicks|164|140,00|140,00|These patterns are garbage|Edit|11|Original|Skittles Selection 7|single
37662|Tengu| |m1dy|277|175,00|175,00|here is your breakdown|Beginner|10|it is th notes my dude|Skittles Selection 7|single
37663|Tengu| |m1dy|277|175,00|175,00||Easy|13|Admiral M&Ms|Skittles Selection 7|single
37664|Tengu| |m1dy|277|175,00|175,00||Medium|13|Admiral M&Ms|Skittles Selection 7|single
37665|Tengu| |m1dy|277|175,00|175,00||Hard|14|Admiral M&Ms|Skittles Selection 7|single
37666|Tengu| |m1dy|277|175,00|175,00||Challenge|15|Admiral M&Ms|Skittles Selection 7|single
37667|Tengu| |m1dy|277|175,00|175,00|  |Edit|23|Ive made a mistake.|Skittles Selection 7|single
37668|Turn Off The Lights| |Dog Blood|142|128,00|128,00|what|Beginner|1|Chief Skittles|Skittles Selection 7|single
37669|Turn Off The Lights| |Dog Blood|142|128,00|128,00|How can lights be real|Easy|3|Chief Skittles|Skittles Selection 7|single
37670|Turn Off The Lights| |Dog Blood|142|128,00|128,00|Clap On|Medium|5|Chief Skittles|Skittles Selection 7|single
37671|Turn Off The Lights| |Dog Blood|142|128,00|128,00|Now I cant see|Hard|9|Chief Skittles|Skittles Selection 7|single
37672|Turn Off The Lights| |Dog Blood|142|128,00|128,00|XO FS|Challenge|11|Skittles Respect for Ashastral|Skittles Selection 7|single
37673|Ultimate Ascension| |かめりあ|119|200,00|200,00|Unleaded Gasoline|Beginner|4|Chief Skittles|Skittles Selection 7|single
37674|Ultimate Ascension| |かめりあ|119|200,00|200,00|Ultimate Blue Eyes White Dragon|Easy|10|Chief Skittles|Skittles Selection 7|single
37675|Ultimate Ascension| |かめりあ|119|200,00|200,00|Penultimate Ascension|Medium|11|Chief Skittles|Skittles Selection 7|single
37676|Ultimate Ascension| |かめりあ|119|200,00|200,00|Ultimo Dragon|Hard|13|Admiral M&Ms|Skittles Selection 7|single
37677|Ultimate Ascension| |かめりあ|119|200,00|200,00||Challenge|15|Admiral M&Ms|Skittles Selection 7|single
37678|Wish To This Sky| |DIA&Smith|208|220,00|220,00|here is your breakdown|Beginner|11|it is th notes my dude|Skittles Selection 7|single
37679|Wish To This Sky| |DIA&Smith|208|220,00|220,00||Easy|15|Admiral M&Ms|Skittles Selection 7|single
37680|Wish To This Sky| |DIA&Smith|208|220,00|220,00||Medium|16|Admiral M&Ms|Skittles Selection 7|single
37681|Wish To This Sky| |DIA&Smith|208|220,00|220,00||Hard|16|Admiral M&Ms|Skittles Selection 7|single
37682|Wish To This Sky| |DIA&Smith|208|220,00|220,00||Challenge|17|Admiral M&Ms|Skittles Selection 7|single
37683|Zephyr| |DenDora|141|128,00|128,00|My fettuccini is finally done|Beginner|1|Chief Skittles|Skittles Selection 7|single
37684|Zephyr| |DenDora|141|128,00|128,00|Dale DenDora|Easy|4|Chief Skittles|Skittles Selection 7|single
37685|Zephyr| |DenDora|141|128,00|128,00|Maybe her name is Zephyr|Medium|6|Chief Skittles|Skittles Selection 7|single
37686|Zephyr| |DenDora|141|128,00|128,00|Look at the picture tho|Hard|7|Chief Skittles|Skittles Selection 7|single
37687|Zephyr| |DenDora|141|128,00|128,00|XO FS SS BR nds|Challenge|10|Chief Skittles|Skittles Selection 7|single
37688|*Pulse Wave Intensifies*| |Mameyudoufu|135|64,00|128,00|wow a bpm |Beginner|1|Chief Skittles|Skittles Selection 8|single
37689|*Pulse Wave Intensifies*| |Mameyudoufu|135|64,00|128,00| |Easy|4|Chief Skittles|Skittles Selection 8|single
37690|*Pulse Wave Intensifies*| |Mameyudoufu|135|64,00|128,00| |Medium|5|Chief Skittles|Skittles Selection 8|single
37691|*Pulse Wave Intensifies*| |Mameyudoufu|135|64,00|128,00| |Hard|8|Chief Skittles|Skittles Selection 8|single
37692|*Pulse Wave Intensifies*| |Mameyudoufu|135|64,00|128,00|XMOD XO FS SS BR ths nds|Challenge|11|Chief Skittles|Skittles Selection 8|single
37693|1985| |Haken|158|142,00|142,00|Got a roast in the crock pot|Beginner|1|Chief Skittles|Skittles Selection 8|single
37694|1985| |Haken|158|142,00|142,00|ive filled in like five of these|Easy|4|Chief Skittles|Skittles Selection 8|single
37695|1985| |Haken|158|142,00|142,00|shifting frame by frame|Medium|7|Chief Skittles|Skittles Selection 8|single
37696|1985| |Haken|158|142,00|142,00|Not to be confused with|Hard|10|Chief Skittles|Skittles Selection 8|single
37697|1985| |Haken|158|142,00|142,00|XO ths|Challenge|12|Chief Skittles|Skittles Selection 8|single
37698|Cinderella Cage| |xi-on|155|190,00|190,00| |Beginner|2|Chief Skittles|Skittles Selection 8|single
37699|Cinderella Cage| |xi-on|155|190,00|190,00|earth rabbit|Easy|5|Chief Skittles|Skittles Selection 8|single
37700|Cinderella Cage| |xi-on|155|190,00|190,00|Its kinda boring|Medium|8|Chief Skittles|Skittles Selection 8|single
37701|Cinderella Cage| |xi-on|155|190,00|190,00|I wanted to write a simple chart|Hard|9|Chief Skittles|Skittles Selection 8|single
37702|Cinderella Cage| |xi-on|155|190,00|190,00|XO DS ths|Challenge|12|Chief Skittles|Skittles Selection 8|single
37703|Day Breaks| |Drumatic Sequencer|121|52,50|105,00|head over to waffle house|Beginner|1|Chief Skittles|Skittles Selection 8|single
37704|Day Breaks| |Drumatic Sequencer|121|52,50|105,00|day break|Easy|3|Chief Skittles|Skittles Selection 8|single
37705|Day Breaks| |Drumatic Sequencer|121|52,50|105,00|oh no the day broke|Medium|5|Chief Skittles|Skittles Selection 8|single
37706|Day Breaks| |Drumatic Sequencer|121|52,50|105,00| |Hard|8|Chief Skittles|Skittles Selection 8|single
37707|Day Breaks| |Drumatic Sequencer|121|52,50|105,00|XMOD XO BR ths|Challenge|10|Chief Skittles|Skittles Selection 8|single
37708|GIGA VIOLATE| |Blacklolita|115|150,00|150,00| |Beginner|2|Chief Skittles|Skittles Selection 8|single
37709|GIGA VIOLATE| |Blacklolita|115|150,00|150,00| |Easy|4|Chief Skittles|Skittles Selection 8|single
37710|GIGA VIOLATE| |Blacklolita|115|150,00|150,00| |Medium|8|Chief Skittles|Skittles Selection 8|single
37711|GIGA VIOLATE| |Blacklolita|115|150,00|150,00| |Hard|12|Chief Skittles|Skittles Selection 8|single
37712|GIGA VIOLATE| |Blacklolita|115|150,00|150,00|BR FS XO ths nds|Challenge|14|Chief Skittles|Skittles Selection 8|single
37713|HYDRA| |96|103|277,00|277,00| |Beginner|2|Chief Skittles|Skittles Selection 8|single
37714|HYDRA| |96|103|277,00|277,00|pretend theres a joke here|Easy|4|Chief Skittles|Skittles Selection 8|single
37715|HYDRA| |96|103|277,00|277,00|gonna learn lua|Medium|6|Chief Skittles|Skittles Selection 8|single
37716|HYDRA| |96|103|277,00|277,00|Headbangers  Preview|Hard|8|Chief Skittles|Skittles Selection 8|single
37717|HYDRA| |96|103|277,00|277,00|XO|Challenge|10|Chief Skittles|Skittles Selection 8|single
37718|HYDRA| |96|103|277,00|277,00||Edit|23|Chief Skittles|Skittles Selection 8|single
37719|Legend| |Ando Ken|143|75,00|150,00|when cooking carbonara|Beginner|2|Chief Skittles|Skittles Selection 8|single
37720|Legend| |Ando Ken|143|75,00|150,00| |Easy|4|Chief Skittles|Skittles Selection 8|single
37721|Legend| |Ando Ken|143|75,00|150,00|Le Gent|Medium|7|Chief Skittles|Skittles Selection 8|single
37722|Legend| |Ando Ken|143|75,00|150,00|True Administrator|Hard|9|Chief Skittles|Skittles Selection 8|single
37723|Legend| |Ando Ken|143|75,00|150,00|XMOD XO FS DS|Challenge|10|Chief Skittles|Skittles Selection 8|single
37724|Life is beautiful|For McJeebie|猫叉Master|124|155,00|155,00|this song makes me think of goats|Beginner|1|Chief Skittles|Skittles Selection 8|single
37725|Life is beautiful|For McJeebie|猫叉Master|124|155,00|155,00| |Easy|6|Chief Skittles|Skittles Selection 8|single
37726|Life is beautiful|For McJeebie|猫叉Master|124|155,00|155,00| |Medium|8|Chief Skittles|Skittles Selection 8|single
37727|Life is beautiful|For McJeebie|猫叉Master|124|155,00|155,00| |Hard|11|Chief Skittles|Skittles Selection 8|single
37728|Life is beautiful|For McJeebie|猫叉Master|124|155,00|155,00|XO FS DS ths|Challenge|13|Chief Skittles|Skittles Selection 8|single
37729|Life is beautiful|For McJeebie|猫叉Master|124|155,00|155,00| |Edit|13|RhYtHmS|Skittles Selection 8|single
37730|Moonlight Punch Romance| |litmus*|111|130,00|130,00|Punch my ticket|Beginner|1|Chief Skittles|Skittles Selection 8|single
37731|Moonlight Punch Romance| |litmus*|111|130,00|130,00|Thats a moray Eel|Easy|3|Chief Skittles|Skittles Selection 8|single
37732|Moonlight Punch Romance| |litmus*|111|130,00|130,00|When the moon meets your eye|Medium|6|Chief Skittles|Skittles Selection 8|single
37733|Moonlight Punch Romance| |litmus*|111|130,00|130,00|This wine is making me|Hard|8|Chief Skittles|Skittles Selection 8|single
37734|Moonlight Punch Romance| |litmus*|111|130,00|130,00|XO FS BR ths|Challenge|10|Chief Skittles|Skittles Selection 8|single
37735|OUTER PLANETS| |Gekidan Record|119|140,00|140,00|Ceres|Beginner|1|Chief Skittles|Skittles Selection 8|single
37736|OUTER PLANETS| |Gekidan Record|119|140,00|140,00|Saturn|Easy|3|Chief Skittles|Skittles Selection 8|single
37737|OUTER PLANETS| |Gekidan Record|119|140,00|140,00|Neptune|Medium|7|Chief Skittles|Skittles Selection 8|single
37738|OUTER PLANETS| |Gekidan Record|119|140,00|140,00|Haumea|Hard|9|Chief Skittles|Skittles Selection 8|single
37739|OUTER PLANETS| |Gekidan Record|119|140,00|140,00|XO BR ths|Challenge|11|Chief Skittles|Skittles Selection 8|single
37740|Override| |Nhato|120|175,00|175,00| |Beginner|2|Chief Skittles|Skittles Selection 8|single
37741|Override| |Nhato|120|175,00|175,00| |Easy|5|Chief Skittles|Skittles Selection 8|single
37742|Override| |Nhato|120|175,00|175,00| |Medium|8|Chief Skittles|Skittles Selection 8|single
37743|Override| |Nhato|120|175,00|175,00| |Hard|11|Chief Skittles|Skittles Selection 8|single
37744|Override| |Nhato|120|175,00|175,00|XO DS FS BR STR|Challenge|14|Chief Skittles|Skittles Selection 8|single
37745|PhaseX| |s-don|151|155,00|155,00| |Beginner|3|Chief Skittles|Skittles Selection 8|single
37746|PhaseX| |s-don|151|155,00|155,00| |Easy|5|Chief Skittles|Skittles Selection 8|single
37747|PhaseX| |s-don|151|155,00|155,00| |Medium|8|Chief Skittles|Skittles Selection 8|single
37748|PhaseX| |s-don|151|155,00|155,00| |Hard|10|Chief Skittles|Skittles Selection 8|single
37749|PhaseX| |s-don|151|155,00|155,00|XMOD XO FS BR SJ STR nds|Challenge|12|Chief Skittles|Skittles Selection 8|single
37750|PUNISHMENT| |nachi|140|128,00|128,00| |Beginner|1|Chief Skittles|Skittles Selection 8|single
37751|PUNISHMENT| |nachi|140|128,00|128,00| |Easy|3|Chief Skittles|Skittles Selection 8|single
37752|PUNISHMENT| |nachi|140|128,00|128,00|this chart is like|Medium|7|Chief Skittles|Skittles Selection 8|single
37753|PUNISHMENT| |nachi|140|128,00|128,00| |Hard|8|Chief Skittles|Skittles Selection 8|single
37754|PUNISHMENT| |nachi|140|128,00|128,00|XO FS SS|Challenge|10|Chief Skittles|Skittles Selection 8|single
37755|Push The Fader| |DJ Amane|128|140,00|140,00| |Beginner|1|Chief Skittles|Skittles Selection 8|single
37756|Push The Fader| |DJ Amane|128|140,00|140,00|Burn out|Easy|3|Chief Skittles|Skittles Selection 8|single
37757|Push The Fader| |DJ Amane|128|140,00|140,00|The punchlines Steve|Medium|6|Chief Skittles|Skittles Selection 8|single
37758|Push The Fader| |DJ Amane|128|140,00|140,00|This is where Id put my TS Entry|Hard|8|Chief Skittles|Skittles Selection 8|single
37759|Push The Fader| |DJ Amane|128|140,00|140,00|XO FS DS ths|Challenge|11|Chief Skittles|Skittles Selection 8|single
37760|Rapid Fire| |Auvic & Rob Gasser|129|128,00|128,00| |Beginner|1|Chief Skittles|Skittles Selection 8|single
37761|Rapid Fire| |Auvic & Rob Gasser|129|128,00|128,00| |Easy|2|Chief Skittles|Skittles Selection 8|single
37762|Rapid Fire| |Auvic & Rob Gasser|129|128,00|128,00| |Medium|4|Chief Skittles|Skittles Selection 8|single
37763|Rapid Fire| |Auvic & Rob Gasser|129|128,00|128,00| |Hard|7|Chief Skittles|Skittles Selection 8|single
37764|Rapid Fire| |Auvic & Rob Gasser|129|128,00|128,00|XO FS SS FL nds|Challenge|10|Chief Skittles|Skittles Selection 8|single
37765|Say So|For Vincent|Doja Cat|138|111,00|111,00|So thats pretty funny|Beginner|1|Chief Skittles|Skittles Selection 8|single
37766|Say So|For Vincent|Doja Cat|138|111,00|111,00|Its pretty much unchanged|Easy|3|Chief Skittles|Skittles Selection 8|single
37767|Say So|For Vincent|Doja Cat|138|111,00|111,00|I was nearly blackout drunk|Medium|4|Chief Skittles|Skittles Selection 8|single
37768|Say So|For Vincent|Doja Cat|138|111,00|111,00|I only made this|Hard|6|Chief Skittles|Skittles Selection 8|single
37769|Say So|For Vincent|Doja Cat|138|111,00|111,00|XO|Challenge|9|Chief Skittles|Skittles Selection 8|single
37770|SECRET BOSS| |かめりあ|149|110,00|220,00| |Beginner|1|Chief Skittles|Skittles Selection 8|single
37771|SECRET BOSS| |かめりあ|149|110,00|220,00| |Easy|5|Chief Skittles|Skittles Selection 8|single
37772|SECRET BOSS| |かめりあ|149|110,00|220,00| |Medium|8|Chief Skittles|Skittles Selection 8|single
37773|SECRET BOSS| |かめりあ|149|110,00|220,00| |Hard|10|Chief Skittles|Skittles Selection 8|single
37774|SECRET BOSS| |かめりあ|149|110,00|220,00|XMOD XO FS|Challenge|11|Chief Skittles|Skittles Selection 8|single
37775|So Damn Tough| |Crazy Astronaut feat. VG|148|175,00|175,00|That was my darkpsy a capella|Beginner|2|Chief Skittles|Skittles Selection 8|single
37776|So Damn Tough| |Crazy Astronaut feat. VG|148|175,00|175,00|ijdhfqlabtgvlwr|Easy|4|Chief Skittles|Skittles Selection 8|single
37777|So Damn Tough| |Crazy Astronaut feat. VG|148|175,00|175,00|He never says|Medium|8|Chief Skittles|Skittles Selection 8|single
37778|So Damn Tough| |Crazy Astronaut feat. VG|148|175,00|175,00|wow bad words|Hard|9|Chief Skittles|Skittles Selection 8|single
37779|So Damn Tough| |Crazy Astronaut feat. VG|148|175,00|175,00|XO FS SS|Challenge|11|Chief Skittles|Skittles Selection 8|single
37780|Tongue Twister| |Sho-P & Hikaman|155|142,00|142,00| |Beginner|2|Chief Skittles|Skittles Selection 8|single
37781|Tongue Twister| |Sho-P & Hikaman|155|142,00|142,00|How much wood would|Easy|4|Chief Skittles|Skittles Selection 8|single
37782|Tongue Twister| |Sho-P & Hikaman|155|142,00|142,00|She sells sea shells|Medium|8|Chief Skittles|Skittles Selection 8|single
37783|Tongue Twister| |Sho-P & Hikaman|155|142,00|142,00|peter piper picked|Hard|10|Chief Skittles|Skittles Selection 8|single
37784|Tongue Twister| |Sho-P & Hikaman|155|142,00|142,00|XO FS ths|Challenge|12|Chief Skittles|Skittles Selection 8|single
37785|Tribal Trial| |Yooh|117|165,00|165,00| |Beginner|1|Chief Skittles|Skittles Selection 8|single
37786|Tribal Trial| |Yooh|117|165,00|165,00| |Easy|4|Chief Skittles|Skittles Selection 8|single
37787|Tribal Trial| |Yooh|117|165,00|165,00|Yooh crank dat Tribal Trial|Medium|7|Chief Skittles|Skittles Selection 8|single
37788|Tribal Trial| |Yooh|117|165,00|165,00| |Hard|10|Chief Skittles|Skittles Selection 8|single
37789|Tribal Trial| |Yooh|117|165,00|165,00|XO FS SS ths|Challenge|12|Chief Skittles|Skittles Selection 8|single
37790|Unknown Island| |Sound Souler|119|128,00|128,00|The ocean sucks|Beginner|1|Chief Skittles|Skittles Selection 8|single
37791|Unknown Island| |Sound Souler|119|128,00|128,00|s|Easy|4|Chief Skittles|Skittles Selection 8|single
37792|Unknown Island| |Sound Souler|119|128,00|128,00| |Medium|6|Chief Skittles|Skittles Selection 8|single
37793|Unknown Island| |Sound Souler|119|128,00|128,00|Shoutouts to Rems|Hard|8|Chief Skittles|Skittles Selection 8|single
37794|Unknown Island| |Sound Souler|119|128,00|128,00|XO FS|Challenge|10|Chief Skittles|Skittles Selection 8|single
37795|Unlock| |Yunosuke|133|82,50|165,00|Thats as funny as these get|Beginner|1|Chief Skittles|Skittles Selection 8|single
37796|Unlock| |Yunosuke|133|82,50|165,00|To Unlock SX|Easy|3|Chief Skittles|Skittles Selection 8|single
37797|Unlock| |Yunosuke|133|82,50|165,00| |Medium|7|Chief Skittles|Skittles Selection 8|single
37798|Unlock| |Yunosuke|133|82,50|165,00|Need cheat code to unlock|Hard|9|Chief Skittles|Skittles Selection 8|single
37799|Unlock| |Yunosuke|133|82,50|165,00|XMOD XO FS BR ths nds|Challenge|12|Chief Skittles|Skittles Selection 8|single
37800|Upshift|Yunosuke Remix|Iriss|139|83,50|167,00|these comments are the only part of the pack|Beginner|2|Chief Skittles|Skittles Selection 8|single
37801|Upshift|Yunosuke Remix|Iriss|139|83,50|167,00|How do I select all of the previous line|Easy|4|Chief Skittles|Skittles Selection 8|single
37802|Upshift|Yunosuke Remix|Iriss|139|83,50|167,00|packing up|Medium|7|Chief Skittles|Skittles Selection 8|single
37803|Upshift|Yunosuke Remix|Iriss|139|83,50|167,00| |Hard|9|Chief Skittles|Skittles Selection 8|single
37804|Upshift|Yunosuke Remix|Iriss|139|83,50|167,00|XMOD XO FS SS BR ths nds|Challenge|12|Chief Skittles|Skittles Selection 8|single
